Unnamed: 0,word.id,Lemma,POS,mapped_POS,Form,Left context,answer,lemma_answer,upos_answer,feats_answer,mapped_feats_ud,feats_answer_split,features_accuracy,cloze_accuracy,lemma_accuracy,pos_accuracy,item.id,word.serial.no,subject.id,is_russian,probability_y
396,вол,вол,S,NOUN,"S,муж,од=им,ед",Что может сделать самый сильный,слон,слон,NOUN,Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}","{'Gender=Masc', 'Case=Nom', 'Animacy=Anim', 'Number=Sing'}","['Animacy=Anim', 'Case=Nom', 'Gender=Masc', 'Number=Sing']",0,0,1,75,6,TPO481,TRUE,0.02564102564102564
397,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,помощь,помощь,NOUN,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}","{'Animacy=Inan', 'Case=Nom', 'Gender=Fem', 'Number=Sing'}","['Case=Nom', 'Number=Sing']",0,0,1,17,3,QFC829,TRUE,0.14814814814814814
398,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,помощь,помощь,NOUN,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}","{'Animacy=Inan', 'Case=Nom', 'Gender=Fem', 'Number=Sing'}","['Case=Nom', 'Number=Sing']",0,0,1,17,3,AVY658,TRUE,0.14814814814814814
399,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,нож,нож,NOUN,Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}","{'Animacy=Inan', 'Gender=Masc', 'Case=Nom', 'Number=Sing'}","['Case=Nom', 'Gender=Masc', 'Number=Sing']",0,0,1,17,3,QWI542,TRUE,0.037037037037037035
400,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,помощь,помощь,NOUN,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}","{'Animacy=Inan', 'Case=Nom', 'Gender=Fem', 'Number=Sing'}","['Case=Nom', 'Number=Sing']",0,0,1,17,3,YNI559,TRUE,0.14814814814814814
401,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,помощь,помощь,NOUN,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}","{'Animacy=Inan', 'Case=Nom', 'Gender=Fem', 'Number=Sing'}","['Case=Nom', 'Number=Sing']",0,0,1,17,3,VGA552,TRUE,0.14814814814814814
402,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,уборка,уборка,NOUN,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}","{'Animacy=Inan', 'Case=Nom', 'Gender=Fem', 'Number=Sing'}","['Case=Nom', 'Number=Sing']",0,0,1,17,3,VGJ772,TRUE,0.037037037037037035
403,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,сила,сила,NOUN,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}","{'Animacy=Inan', 'Case=Nom', 'Gender=Fem', 'Number=Sing'}","['Case=Nom', 'Number=Sing']",0,0,1,17,3,LCA532,TRUE,0.037037037037037035
404,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,некоорое,некоорый,ADJ,Case=Nom|Degree=Pos|Gender=Neut|Number=Sing,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}","{'Gender=Neut', 'Case=Nom', 'Degree=Pos', 'Number=Sing'}","['Case=Nom', 'Number=Sing']",0,0,0,17,3,SIM615,FALSE,0.037037037037037035
405,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,кк,килок,NOUN,Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}","{'Animacy=Inan', 'Gender=Masc', 'Case=Nom', 'Number=Sing'}","['Case=Nom', 'Gender=Masc', 'Number=Sing']",0,0,1,17,3,HLT569,FALSE,0.037037037037037035
406,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,р,р,NOUN,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}","{'Animacy=Inan', 'Gender=Neut', 'Case=Nom', 'Number=Sing'}","['Case=Nom', 'Number=Sing']",0,0,1,17,3,BJB773,TRUE,0.037037037037037035
407,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,очень,очень,ADV,Degree=Pos,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}",{'Degree=Pos'},[],0,0,0,17,3,SIY810,TRUE,0.07407407407407407
408,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,дополнительная,дополнительный,ADJ,Case=Nom|Degree=Pos|Gender=Fem|Number=Sing,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}","{'Case=Nom', 'Degree=Pos', 'Gender=Fem', 'Number=Sing'}","['Case=Nom', 'Number=Sing']",0,0,0,17,3,HRK536,TRUE,0.037037037037037035
409,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,приложить,приложить,VERB,Aspect=Perf|VerbForm=Inf|Voice=Act,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}","{'Aspect=Perf', 'VerbForm=Inf', 'Voice=Act'}",[],0,0,0,17,3,HYC834,TRUE,0.07407407407407407
410,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,много,много,ADV,Degree=Pos,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}",{'Degree=Pos'},[],0,0,0,17,3,YEW791,TRUE,0.14814814814814814
411,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,очень,очень,ADV,Degree=Pos,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}",{'Degree=Pos'},[],0,0,0,17,3,TJR622,TRUE,0.07407407407407407
412,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,не,не,PART,,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}",{''},[],0,0,0,17,3,OYU780,TRUE,0.07407407407407407
413,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,не,не,PART,,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}",{''},[],0,0,0,17,3,LCL582,TRUE,0.07407407407407407
414,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,недюженная,недюженный,ADJ,Case=Nom|Degree=Pos|Gender=Fem|Number=Sing,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}","{'Case=Nom', 'Degree=Pos', 'Gender=Fem', 'Number=Sing'}","['Case=Nom', 'Number=Sing']",0,0,0,17,3,VCT813,FALSE,0.037037037037037035
415,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,немало,немало,ADV,Degree=Pos,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}",{'Degree=Pos'},[],0,0,0,17,3,YUR818,TRUE,0.037037037037037035
416,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,немного,немного,ADV,Degree=Pos,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}",{'Degree=Pos'},[],0,0,0,17,3,KNF549,TRUE,0.037037037037037035
417,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,твоя,твой,DET,Case=Nom|Gender=Fem|Number=Sing|Poss=Yes|PronType=Prs,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}","{'PronType=Prs', 'Case=Nom', 'Gender=Fem', 'Poss=Yes', 'Number=Sing'}","['Case=Nom', 'Number=Sing']",0,0,0,17,3,GLB740,TRUE,0.037037037037037035
418,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,много,много,ADV,Degree=Pos,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}",{'Degree=Pos'},[],0,0,0,17,3,BEB614,TRUE,0.14814814814814814
419,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,много,много,ADV,Degree=Pos,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}",{'Degree=Pos'},[],0,0,0,17,3,YMX844,TRUE,0.14814814814814814
420,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,много,много,ADV,Degree=Pos,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}",{'Degree=Pos'},[],0,0,0,17,3,DWZ661,TRUE,0.14814814814814814
421,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,все,все,PRON,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing|PronType=Tot,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}","{'Animacy=Inan', 'Case=Nom', 'PronType=Tot', 'Gender=Neut', 'Number=Sing'}","['Case=Nom', 'Number=Sing']",0,0,0,17,3,DLN565,TRUE,0.037037037037037035
422,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,приложить,приложить,VERB,Aspect=Perf|VerbForm=Inf|Voice=Act,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}","{'Aspect=Perf', 'VerbForm=Inf', 'Voice=Act'}",[],0,0,0,17,3,HMN890,TRUE,0.07407407407407407
423,врач,врач,S,NOUN,"S,муж,од=им,ед",Здесь потребуется,уникальная,уникальный,ADJ,Case=Nom|Degree=Pos|Gender=Fem|Number=Sing,"{'NOUN', 'Case=Nom', 'Gender=Masc', 'Animacy=Anim', 'Number=Sing'}","{'Case=Nom', 'Degree=Pos', 'Gender=Fem', 'Number=Sing'}","['Case=Nom', 'Number=Sing']",0,0,0,17,3,GOJ546,TRUE,0.037037037037037035
424,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,нашей,наш,DET,Case=Gen|Gender=Fem|Number=Sing|Poss=Yes|PronType=Prs,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Gender=Fem', 'Poss=Yes', 'Number=Sing', 'Case=Gen'}","['Case=Gen', 'Gender=Fem', 'Number=Sing']",0,0,0,9,7,OAQ286,TRUE,0.027777777777777776
425,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,твоей,твой,DET,Case=Gen|Gender=Fem|Number=Sing|PronType=Prs,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'Number=Sing', 'Gender=Fem', 'Case=Gen', 'PronType=Prs'}","['Case=Gen', 'Gender=Fem', 'Number=Sing']",0,0,0,9,7,GOJ546,TRUE,0.013888888888888888
426,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,вашего,ваш,DET,Case=Gen|Gender=Masc|Number=Sing|Poss=Yes|PronType=Prs,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Poss=Yes', 'Gender=Masc', 'Number=Sing', 'Case=Gen'}","['Case=Gen', 'Number=Sing']",0,0,0,9,7,HAT919,TRUE,0.013888888888888888
427,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,нашего,наш,DET,Case=Gen|Gender=Masc|Number=Sing|Poss=Yes|PronType=Prs,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Poss=Yes', 'Gender=Masc', 'Number=Sing', 'Case=Gen'}","['Case=Gen', 'Number=Sing']",0,0,0,9,7,HMN890,TRUE,0.027777777777777776
428,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,нашего,наш,DET,Case=Gen|Gender=Masc|Number=Sing|Poss=Yes|PronType=Prs,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Poss=Yes', 'Gender=Masc', 'Number=Sing', 'Case=Gen'}","['Case=Gen', 'Number=Sing']",0,0,0,9,7,TJR622,TRUE,0.027777777777777776
429,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своих,свой,DET,Case=Gen|Number=Plur|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Poss=Yes', 'Number=Plur', 'Reflex=Yes', 'Case=Gen'}",['Case=Gen'],0,0,0,9,7,SHD448,TRUE,0.027777777777777776
430,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,нашей,наш,DET,Case=Gen|Gender=Fem|Number=Sing|Poss=Yes|PronType=Prs,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Gender=Fem', 'Poss=Yes', 'Number=Sing', 'Case=Gen'}","['Case=Gen', 'Gender=Fem', 'Number=Sing']",0,0,0,9,7,NBU263,TRUE,0.027777777777777776
431,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своих,свой,DET,Case=Gen|Number=Plur|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Poss=Yes', 'Number=Plur', 'Reflex=Yes', 'Case=Gen'}",['Case=Gen'],0,0,0,9,7,DLN565,TRUE,0.027777777777777776
432,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,вашей,ваш,DET,Case=Gen|Gender=Fem|Number=Sing|Poss=Yes|PronType=Prs,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Gender=Fem', 'Poss=Yes', 'Number=Sing', 'Case=Gen'}","['Case=Gen', 'Gender=Fem', 'Number=Sing']",0,0,0,9,7,ZKD336,TRUE,0.013888888888888888
433,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своей,свой,DET,Case=Ins|Gender=Fem|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Case=Ins', 'Gender=Fem', 'Poss=Yes', 'Reflex=Yes', 'Number=Sing'}","['Gender=Fem', 'Number=Sing']",0,0,0,9,7,LKJ80,TRUE,0.2638888888888889
434,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своего,свой,DET,Case=Gen|Gender=Masc|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Poss=Yes', 'Gender=Masc', 'Reflex=Yes', 'Number=Sing', 'Case=Gen'}","['Case=Gen', 'Number=Sing']",0,0,0,9,7,ZTF303,TRUE,0.09722222222222222
435,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своей,свой,DET,Case=Ins|Gender=Fem|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Case=Ins', 'Gender=Fem', 'Poss=Yes', 'Reflex=Yes', 'Number=Sing'}","['Gender=Fem', 'Number=Sing']",0,0,0,9,7,ILV289,TRUE,0.2638888888888889
436,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своей,свой,DET,Case=Ins|Gender=Fem|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Case=Ins', 'Gender=Fem', 'Poss=Yes', 'Reflex=Yes', 'Number=Sing'}","['Gender=Fem', 'Number=Sing']",0,0,0,9,7,YNI559,TRUE,0.2638888888888889
437,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своего,свой,DET,Case=Gen|Gender=Masc|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Poss=Yes', 'Gender=Masc', 'Reflex=Yes', 'Number=Sing', 'Case=Gen'}","['Case=Gen', 'Number=Sing']",0,0,0,9,7,BUE294,TRUE,0.09722222222222222
438,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своего,свой,DET,Case=Gen|Gender=Masc|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Poss=Yes', 'Gender=Masc', 'Reflex=Yes', 'Number=Sing', 'Case=Gen'}","['Case=Gen', 'Number=Sing']",0,0,0,9,7,MFJ412,TRUE,0.09722222222222222
439,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своей,свой,DET,Case=Ins|Gender=Fem|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Case=Ins', 'Gender=Fem', 'Poss=Yes', 'Reflex=Yes', 'Number=Sing'}","['Gender=Fem', 'Number=Sing']",0,0,0,9,7,EXN506,TRUE,0.2638888888888889
440,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своей,свой,DET,Case=Ins|Gender=Fem|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Case=Ins', 'Gender=Fem', 'Poss=Yes', 'Reflex=Yes', 'Number=Sing'}","['Gender=Fem', 'Number=Sing']",0,0,0,9,7,OLE166,TRUE,0.2638888888888889
441,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своего,свой,DET,Case=Gen|Gender=Masc|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Poss=Yes', 'Gender=Masc', 'Reflex=Yes', 'Number=Sing', 'Case=Gen'}","['Case=Gen', 'Number=Sing']",0,0,0,9,7,YFY293,TRUE,0.09722222222222222
442,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своего,свой,DET,Case=Gen|Gender=Masc|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Poss=Yes', 'Gender=Masc', 'Reflex=Yes', 'Number=Sing', 'Case=Gen'}","['Case=Gen', 'Number=Sing']",0,0,0,9,7,VGA552,TRUE,0.09722222222222222
443,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своей,свой,DET,Case=Ins|Gender=Fem|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Case=Ins', 'Gender=Fem', 'Poss=Yes', 'Reflex=Yes', 'Number=Sing'}","['Gender=Fem', 'Number=Sing']",0,0,0,9,7,QQN417,TRUE,0.2638888888888889
444,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своей,свой,DET,Case=Ins|Gender=Fem|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Case=Ins', 'Gender=Fem', 'Poss=Yes', 'Reflex=Yes', 'Number=Sing'}","['Gender=Fem', 'Number=Sing']",0,0,0,9,7,AVY658,TRUE,0.2638888888888889
445,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своей,свой,DET,Case=Ins|Gender=Fem|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Case=Ins', 'Gender=Fem', 'Poss=Yes', 'Reflex=Yes', 'Number=Sing'}","['Gender=Fem', 'Number=Sing']",0,0,0,9,7,KHH489,TRUE,0.2638888888888889
446,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своего,свой,DET,Case=Gen|Gender=Masc|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Poss=Yes', 'Gender=Masc', 'Reflex=Yes', 'Number=Sing', 'Case=Gen'}","['Case=Gen', 'Number=Sing']",0,0,0,9,7,FOK289,TRUE,0.09722222222222222
447,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своей,свой,DET,Case=Ins|Gender=Fem|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Case=Ins', 'Gender=Fem', 'Poss=Yes', 'Reflex=Yes', 'Number=Sing'}","['Gender=Fem', 'Number=Sing']",0,0,0,9,7,UNB207,TRUE,0.2638888888888889
448,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своего,свой,DET,Case=Gen|Gender=Masc|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Poss=Yes', 'Gender=Masc', 'Reflex=Yes', 'Number=Sing', 'Case=Gen'}","['Case=Gen', 'Number=Sing']",0,0,0,9,7,DDE198,TRUE,0.09722222222222222
449,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своей,свой,DET,Case=Ins|Gender=Fem|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Case=Ins', 'Gender=Fem', 'Poss=Yes', 'Reflex=Yes', 'Number=Sing'}","['Gender=Fem', 'Number=Sing']",0,0,0,9,7,HRK536,TRUE,0.2638888888888889
450,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своей,свой,DET,Case=Ins|Gender=Fem|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Case=Ins', 'Gender=Fem', 'Poss=Yes', 'Reflex=Yes', 'Number=Sing'}","['Gender=Fem', 'Number=Sing']",0,0,0,9,7,ZNX191,TRUE,0.2638888888888889
451,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своей,свой,DET,Case=Ins|Gender=Fem|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Case=Ins', 'Gender=Fem', 'Poss=Yes', 'Reflex=Yes', 'Number=Sing'}","['Gender=Fem', 'Number=Sing']",0,0,0,9,7,HYC834,TRUE,0.2638888888888889
452,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своей,свой,DET,Case=Ins|Gender=Fem|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Case=Ins', 'Gender=Fem', 'Poss=Yes', 'Reflex=Yes', 'Number=Sing'}","['Gender=Fem', 'Number=Sing']",0,0,0,9,7,BEB614,TRUE,0.2638888888888889
453,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своей,свой,DET,Case=Ins|Gender=Fem|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Case=Ins', 'Gender=Fem', 'Poss=Yes', 'Reflex=Yes', 'Number=Sing'}","['Gender=Fem', 'Number=Sing']",0,0,0,9,7,QWI542,TRUE,0.2638888888888889
454,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своей,свой,DET,Case=Ins|Gender=Fem|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Case=Ins', 'Gender=Fem', 'Poss=Yes', 'Reflex=Yes', 'Number=Sing'}","['Gender=Fem', 'Number=Sing']",0,0,0,9,7,WJB104,TRUE,0.2638888888888889
455,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своей,свой,DET,Case=Ins|Gender=Fem|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Case=Ins', 'Gender=Fem', 'Poss=Yes', 'Reflex=Yes', 'Number=Sing'}","['Gender=Fem', 'Number=Sing']",0,0,0,9,7,SIY810,TRUE,0.2638888888888889
456,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своей,свой,DET,Case=Ins|Gender=Fem|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Case=Ins', 'Gender=Fem', 'Poss=Yes', 'Reflex=Yes', 'Number=Sing'}","['Gender=Fem', 'Number=Sing']",0,0,0,9,7,OYU780,TRUE,0.2638888888888889
457,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своей,свой,DET,Case=Ins|Gender=Fem|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Case=Ins', 'Gender=Fem', 'Poss=Yes', 'Reflex=Yes', 'Number=Sing'}","['Gender=Fem', 'Number=Sing']",0,0,0,9,7,ODJ404,TRUE,0.2638888888888889
458,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,своей,свой,DET,Case=Ins|Gender=Fem|Number=Sing|Poss=Yes|PronType=Prs|Reflex=Yes,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}","{'PronType=Prs', 'Case=Ins', 'Gender=Fem', 'Poss=Yes', 'Reflex=Yes', 'Number=Sing'}","['Gender=Fem', 'Number=Sing']",0,0,0,9,7,GLB740,TRUE,0.2638888888888889
459,всей,весь,APRO,NPRO,"APRO=род,ед,жен",И не надо ставить это целью,для,для,ADP,,"{'Gender=Fem', 'ADJ', 'Number=Sing', 'Case=Gen'}",{''},[],0,0,0,9,7,ZPI311,TRUE,0.05555555555555555
